,poemId,poemFullTitle,poemFullUrl,audioTitle,audioArtist,recitationId,gender
2615,4370,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۴۶,/moulavi/shams/ghazalsh/sh1746,غزل شمارهٔ ۱۷۴۶,پری ساتکنی عندلیب,22846,F
2616,4379,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۵۵,/moulavi/shams/ghazalsh/sh1755,غزل شمارهٔ ۱۷۵۵,پری ساتکنی عندلیب,22855,F
2617,4377,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۵۳,/moulavi/shams/ghazalsh/sh1753,غزل شمارهٔ ۱۷۵۳,پری ساتکنی عندلیب,22853,F
2618,4380,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۵۶,/moulavi/shams/ghazalsh/sh1756,غزل شمارهٔ ۱۷۵۶,پری ساتکنی عندلیب,22856,F
2619,4388,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۶۴,/moulavi/shams/ghazalsh/sh1764,غزل شمارهٔ ۱۷۶۴,پری ساتکنی عندلیب,22864,F
2620,4371,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۴۷,/moulavi/shams/ghazalsh/sh1747,غزل شمارهٔ ۱۷۴۷,پری ساتکنی عندلیب,22847,F
2621,4369,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۴۵,/moulavi/shams/ghazalsh/sh1745,غزل شمارهٔ ۱۷۴۵,پری ساتکنی عندلیب,22845,F
2622,4368,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۴۴,/moulavi/shams/ghazalsh/sh1744,غزل شمارهٔ ۱۷۴۴,پری ساتکنی عندلیب,22844,F
2623,4386,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۶۲,/moulavi/shams/ghazalsh/sh1762,غزل شمارهٔ ۱۷۶۲,پری ساتکنی عندلیب,22862,F
2624,4382,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۵۸,/moulavi/shams/ghazalsh/sh1758,غزل شمارهٔ ۱۷۵۸,پری ساتکنی عندلیب,22858,F
2625,4381,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۵۷,/moulavi/shams/ghazalsh/sh1757,غزل شمارهٔ ۱۷۵۷,پری ساتکنی عندلیب,22857,F
2626,4372,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۴۸,/moulavi/shams/ghazalsh/sh1748,غزل شمارهٔ ۱۷۴۸,پری ساتکنی عندلیب,22848,F
2627,4378,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۵۴,/moulavi/shams/ghazalsh/sh1754,غزل شمارهٔ ۱۷۵۴,پری ساتکنی عندلیب,22854,F
2628,4375,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۵۱,/moulavi/shams/ghazalsh/sh1751,غزل شمارهٔ ۱۷۵۱,پری ساتکنی عندلیب,22851,F
2629,4395,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۷۱,/moulavi/shams/ghazalsh/sh1771,غزل شمارهٔ ۱۷۷۱,پری ساتکنی عندلیب,22911,F
2630,4384,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۶۰,/moulavi/shams/ghazalsh/sh1760,غزل شمارهٔ ۱۷۶۰,پری ساتکنی عندلیب,22860,F
2631,4363,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۳۹,/moulavi/shams/ghazalsh/sh1739,غزل شمارهٔ ۱۷۳۹,پری ساتکنی عندلیب,22839,F
2632,4383,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۵۹,/moulavi/shams/ghazalsh/sh1759,غزل شمارهٔ ۱۷۵۹,پری ساتکنی عندلیب,22859,F
2633,4397,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۷۳,/moulavi/shams/ghazalsh/sh1773,غزل شمارهٔ ۱۷۷۳,پری ساتکنی عندلیب,22913,F
2634,4385,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۶۱,/moulavi/shams/ghazalsh/sh1761,غزل شمارهٔ ۱۷۶۱,پری ساتکنی عندلیب,22861,F
2635,4405,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۸۱,/moulavi/shams/ghazalsh/sh1781,غزل شمارهٔ ۱۷۸۱,پری ساتکنی عندلیب,22997,F
2636,4391,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۶۷,/moulavi/shams/ghazalsh/sh1767,غزل شمارهٔ ۱۷۶۷,پری ساتکنی عندلیب,22867,F
2637,4414,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۹۰,/moulavi/shams/ghazalsh/sh1790,غزل شمارهٔ ۱۷۹۰,پری ساتکنی عندلیب,23006,F
2638,4389,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۶۵,/moulavi/shams/ghazalsh/sh1765,غزل شمارهٔ ۱۷۶۵,پری ساتکنی عندلیب,22865,F
2639,4412,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۸۸,/moulavi/shams/ghazalsh/sh1788,غزل شمارهٔ ۱۷۸۸,پری ساتکنی عندلیب,23004,F
2640,4404,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۸۰,/moulavi/shams/ghazalsh/sh1780,غزل شمارهٔ ۱۷۸۰,پری ساتکنی عندلیب,22996,F
2641,4408,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۸۴,/moulavi/shams/ghazalsh/sh1784,غزل شمارهٔ ۱۷۸۴,پری ساتکنی عندلیب,23000,F
2642,4409,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۸۵,/moulavi/shams/ghazalsh/sh1785,غزل شمارهٔ ۱۷۸۵,پری ساتکنی عندلیب,23001,F
2643,4411,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۸۷,/moulavi/shams/ghazalsh/sh1787,غزل شمارهٔ ۱۷۸۷,پری ساتکنی عندلیب,23003,F
2644,4403,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۷۹,/moulavi/shams/ghazalsh/sh1779,غزل شمارهٔ ۱۷۷۹,پری ساتکنی عندلیب,22995,F
2645,4413,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۸۹,/moulavi/shams/ghazalsh/sh1789,غزل شمارهٔ ۱۷۸۹,پری ساتکنی عندلیب,23005,F
2646,4415,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۹۱,/moulavi/shams/ghazalsh/sh1791,غزل شمارهٔ ۱۷۹۱,پری ساتکنی عندلیب,23007,F
2647,4401,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۷۷,/moulavi/shams/ghazalsh/sh1777,غزل شمارهٔ ۱۷۷۷,پری ساتکنی عندلیب,22993,F
2648,4387,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۶۳,/moulavi/shams/ghazalsh/sh1763,غزل شمارهٔ ۱۷۶۳,پری ساتکنی عندلیب,22863,F
2649,4392,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۶۸,/moulavi/shams/ghazalsh/sh1768,غزل شمارهٔ ۱۷۶۸,پری ساتکنی عندلیب,22868,F
2650,4406,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۸۲,/moulavi/shams/ghazalsh/sh1782,غزل شمارهٔ ۱۷۸۲,پری ساتکنی عندلیب,22998,F
2651,4417,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۹۳,/moulavi/shams/ghazalsh/sh1793,غزل شمارهٔ ۱۷۹۳,پری ساتکنی عندلیب,23009,F
2652,4398,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۷۴,/moulavi/shams/ghazalsh/sh1774,غزل شمارهٔ ۱۷۷۴,پری ساتکنی عندلیب,22916,F
2653,4399,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۷۵,/moulavi/shams/ghazalsh/sh1775,غزل شمارهٔ ۱۷۷۵,پری ساتکنی عندلیب,22915,F
2654,4373,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۴۹,/moulavi/shams/ghazalsh/sh1749,غزل شمارهٔ ۱۷۴۹,پری ساتکنی عندلیب,22849,F
2655,4407,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۸۳,/moulavi/shams/ghazalsh/sh1783,غزل شمارهٔ ۱۷۸۳,پری ساتکنی عندلیب,22999,F
2656,4400,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۷۶,/moulavi/shams/ghazalsh/sh1776,غزل شمارهٔ ۱۷۷۶,پری ساتکنی عندلیب,22992,F
2657,4390,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۶۶,/moulavi/shams/ghazalsh/sh1766,غزل شمارهٔ ۱۷۶۶,پری ساتکنی عندلیب,22866,F
2658,4410,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۸۶,/moulavi/shams/ghazalsh/sh1786,غزل شمارهٔ ۱۷۸۶,پری ساتکنی عندلیب,23002,F
2659,4402,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۷۸,/moulavi/shams/ghazalsh/sh1778,غزل شمارهٔ ۱۷۷۸,پری ساتکنی عندلیب,22994,F
2660,4416,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۹۲,/moulavi/shams/ghazalsh/sh1792,غزل شمارهٔ ۱۷۹۲,پری ساتکنی عندلیب,23008,F
2661,4394,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۷۰,/moulavi/shams/ghazalsh/sh1770,غزل شمارهٔ ۱۷۷۰,پری ساتکنی عندلیب,22870,F
2662,4396,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۷۲,/moulavi/shams/ghazalsh/sh1772,غزل شمارهٔ ۱۷۷۲,پری ساتکنی عندلیب,22912,F
2663,4393,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۶۹,/moulavi/shams/ghazalsh/sh1769,غزل شمارهٔ ۱۷۶۹,پری ساتکنی عندلیب,22869,F
2664,4434,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۱۰,/moulavi/shams/ghazalsh/sh1810,غزل شمارهٔ ۱۸۱۰,پری ساتکنی عندلیب,23665,F
2665,4432,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۰۸,/moulavi/shams/ghazalsh/sh1808,غزل شمارهٔ ۱۸۰۸,پری ساتکنی عندلیب,23663,F
2666,4421,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۹۷,/moulavi/shams/ghazalsh/sh1797,غزل شمارهٔ ۱۷۹۷,پری ساتکنی عندلیب,23013,F
2667,4424,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۰۰,/moulavi/shams/ghazalsh/sh1800,غزل شمارهٔ ۱۸۰۰,پری ساتکنی عندلیب,23016,F
2668,4427,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۰۳,/moulavi/shams/ghazalsh/sh1803,غزل شمارهٔ ۱۸۰۳,پری ساتکنی عندلیب,23658,F
2669,4431,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۰۷,/moulavi/shams/ghazalsh/sh1807,غزل شمارهٔ ۱۸۰۷,پری ساتکنی عندلیب,23662,F
2670,4428,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۰۴,/moulavi/shams/ghazalsh/sh1804,غزل شمارهٔ ۱۸۰۴,پری ساتکنی عندلیب,23659,F
2671,4419,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۹۵,/moulavi/shams/ghazalsh/sh1795,غزل شمارهٔ ۱۷۹۵,پری ساتکنی عندلیب,23011,F
2672,4425,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۰۱,/moulavi/shams/ghazalsh/sh1801,غزل شمارهٔ ۱۸۰۱,پری ساتکنی عندلیب,23656,F
2673,4422,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۹۸,/moulavi/shams/ghazalsh/sh1798,غزل شمارهٔ ۱۷۹۸,پری ساتکنی عندلیب,23014,F
2674,4423,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۹۹,/moulavi/shams/ghazalsh/sh1799,غزل شمارهٔ ۱۷۹۹,پری ساتکنی عندلیب,23015,F
2675,4426,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۰۲,/moulavi/shams/ghazalsh/sh1802,غزل شمارهٔ ۱۸۰۲,پری ساتکنی عندلیب,23657,F
2676,4433,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۰۹,/moulavi/shams/ghazalsh/sh1809,غزل شمارهٔ ۱۸۰۹,پری ساتکنی عندلیب,23664,F
2677,4418,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۹۴,/moulavi/shams/ghazalsh/sh1794,غزل شمارهٔ ۱۷۹۴,پری ساتکنی عندلیب,23010,F
2678,4438,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۱۴,/moulavi/shams/ghazalsh/sh1814,غزل شمارهٔ ۱۸۱۴,پری ساتکنی عندلیب,23712,F
2679,4437,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۱۳,/moulavi/shams/ghazalsh/sh1813,غزل شمارهٔ ۱۸۱۳,پری ساتکنی عندلیب,23713,F
2680,4420,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۷۹۶,/moulavi/shams/ghazalsh/sh1796,غزل شمارهٔ ۱۷۹۶,پری ساتکنی عندلیب,23012,F
2681,4429,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۰۵,/moulavi/shams/ghazalsh/sh1805,غزل شمارهٔ ۱۸۰۵,پری ساتکنی عندلیب,23660,F
2682,4430,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۰۶,/moulavi/shams/ghazalsh/sh1806,غزل شمارهٔ ۱۸۰۶,پری ساتکنی عندلیب,23661,F
2683,4436,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۱۲,/moulavi/shams/ghazalsh/sh1812,غزل شمارهٔ ۱۸۱۲,پری ساتکنی عندلیب,23710,F
2684,4441,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۱۷,/moulavi/shams/ghazalsh/sh1817,غزل شمارهٔ ۱۸۱۷,پری ساتکنی عندلیب,26092,F
2685,4442,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۱۸,/moulavi/shams/ghazalsh/sh1818,غزل شمارهٔ ۱۸۱۸,پری ساتکنی عندلیب,26093,F
2686,4435,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۱۱,/moulavi/shams/ghazalsh/sh1811,غزل شمارهٔ ۱۸۱۱,پری ساتکنی عندلیب,23708,F
2687,4444,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۲۰,/moulavi/shams/ghazalsh/sh1820,غزل شمارهٔ ۱۸۲۰,پری ساتکنی عندلیب,26095,F
2688,4449,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۲۵,/moulavi/shams/ghazalsh/sh1825,غزل شمارهٔ ۱۸۲۵,پری ساتکنی عندلیب,26100,F
2689,4439,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۱۵,/moulavi/shams/ghazalsh/sh1815,غزل شمارهٔ ۱۸۱۵,پری ساتکنی عندلیب,23711,F
2690,4440,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۱۶,/moulavi/shams/ghazalsh/sh1816,غزل شمارهٔ ۱۸۱۶,پری ساتکنی عندلیب,26091,F
2691,4462,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۳۸,/moulavi/shams/ghazalsh/sh1838,غزل شمارهٔ ۱۸۳۸,پری ساتکنی عندلیب,26113,F
2692,4457,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۳۳,/moulavi/shams/ghazalsh/sh1833,غزل شمارهٔ ۱۸۳۳,پری ساتکنی عندلیب,26108,F
2693,4460,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۳۶,/moulavi/shams/ghazalsh/sh1836,غزل شمارهٔ ۱۸۳۶,پری ساتکنی عندلیب,26111,F
2694,4447,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۲۳,/moulavi/shams/ghazalsh/sh1823,غزل شمارهٔ ۱۸۲۳,پری ساتکنی عندلیب,26098,F
2695,4446,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۲۲,/moulavi/shams/ghazalsh/sh1822,غزل شمارهٔ ۱۸۲۲,پری ساتکنی عندلیب,26097,F
2696,4454,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۳۰,/moulavi/shams/ghazalsh/sh1830,غزل شمارهٔ ۱۸۳۰,پری ساتکنی عندلیب,26105,F
2697,4445,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۲۱,/moulavi/shams/ghazalsh/sh1821,غزل شمارهٔ ۱۸۲۱,پری ساتکنی عندلیب,26096,F
2698,4451,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۲۷,/moulavi/shams/ghazalsh/sh1827,غزل شمارهٔ ۱۸۲۷,پری ساتکنی عندلیب,26102,F
2699,4443,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۱۹,/moulavi/shams/ghazalsh/sh1819,غزل شمارهٔ ۱۸۱۹,پری ساتکنی عندلیب,26094,F
2700,4459,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۳۵,/moulavi/shams/ghazalsh/sh1835,غزل شمارهٔ ۱۸۳۵,پری ساتکنی عندلیب,26110,F
2701,4466,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۴۲,/moulavi/shams/ghazalsh/sh1842,غزل شمارهٔ ۱۸۴۲,پری ساتکنی عندلیب,26117,F
2702,4468,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۴۴,/moulavi/shams/ghazalsh/sh1844,غزل شمارهٔ ۱۸۴۴,پری ساتکنی عندلیب,26119,F
2703,4467,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۴۳,/moulavi/shams/ghazalsh/sh1843,غزل شمارهٔ ۱۸۴۳,پری ساتکنی عندلیب,26118,F
2704,4456,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۳۲,/moulavi/shams/ghazalsh/sh1832,غزل شمارهٔ ۱۸۳۲,پری ساتکنی عندلیب,26107,F
2705,4455,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۳۱,/moulavi/shams/ghazalsh/sh1831,غزل شمارهٔ ۱۸۳۱,پری ساتکنی عندلیب,26106,F
2706,4470,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۴۶,/moulavi/shams/ghazalsh/sh1846,غزل شمارهٔ ۱۸۴۶,پری ساتکنی عندلیب,26121,F
2707,4453,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۲۹,/moulavi/shams/ghazalsh/sh1829,غزل شمارهٔ ۱۸۲۹,پری ساتکنی عندلیب,26104,F
2708,4464,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۴۰,/moulavi/shams/ghazalsh/sh1840,غزل شمارهٔ ۱۸۴۰,پری ساتکنی عندلیب,26115,F
2709,4479,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۵۵,/moulavi/shams/ghazalsh/sh1855,غزل شمارهٔ ۱۸۵۵,پری ساتکنی عندلیب,26130,F
2710,4461,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۳۷,/moulavi/shams/ghazalsh/sh1837,غزل شمارهٔ ۱۸۳۷,پری ساتکنی عندلیب,26112,F
2711,4458,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۳۴,/moulavi/shams/ghazalsh/sh1834,غزل شمارهٔ ۱۸۳۴,پری ساتکنی عندلیب,26109,F
2712,4448,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۲۴,/moulavi/shams/ghazalsh/sh1824,غزل شمارهٔ ۱۸۲۴,پری ساتکنی عندلیب,26099,F
2713,4450,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۲۶,/moulavi/shams/ghazalsh/sh1826,غزل شمارهٔ ۱۸۲۶,پری ساتکنی عندلیب,26101,F
2714,4477,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۵۳,/moulavi/shams/ghazalsh/sh1853,غزل شمارهٔ ۱۸۵۳,پری ساتکنی عندلیب,26128,F
2715,4475,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۵۱,/moulavi/shams/ghazalsh/sh1851,غزل شمارهٔ ۱۸۵۱,پری ساتکنی عندلیب,26126,F
2716,4469,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۴۵,/moulavi/shams/ghazalsh/sh1845,غزل شمارهٔ ۱۸۴۵,پری ساتکنی عندلیب,26120,F
2717,4483,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۵۹,/moulavi/shams/ghazalsh/sh1859,غزل شمارهٔ ۱۸۵۹,پری ساتکنی عندلیب,26136,F
2718,4471,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۴۷,/moulavi/shams/ghazalsh/sh1847,غزل شمارهٔ ۱۸۴۷,پری ساتکنی عندلیب,26122,F
2719,4465,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۴۱,/moulavi/shams/ghazalsh/sh1841,غزل شمارهٔ ۱۸۴۱,پری ساتکنی عندلیب,26116,F
2720,4482,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۵۸,/moulavi/shams/ghazalsh/sh1858,غزل شمارهٔ ۱۸۵۸,پری ساتکنی عندلیب,26135,F
2721,4484,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۶۰,/moulavi/shams/ghazalsh/sh1860,غزل شمارهٔ ۱۸۶۰,پری ساتکنی عندلیب,26137,F
2722,4481,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۵۷,/moulavi/shams/ghazalsh/sh1857,غزل شمارهٔ ۱۸۵۷,پری ساتکنی عندلیب,26133,F
2723,4489,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۶۵,/moulavi/shams/ghazalsh/sh1865,غزل شمارهٔ ۱۸۶۵,پری ساتکنی عندلیب,26518,F
2724,4478,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۵۴,/moulavi/shams/ghazalsh/sh1854,غزل شمارهٔ ۱۸۵۴,پری ساتکنی عندلیب,26129,F
2725,4476,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۵۲,/moulavi/shams/ghazalsh/sh1852,غزل شمارهٔ ۱۸۵۲,پری ساتکنی عندلیب,26127,F
2726,4472,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۴۸,/moulavi/shams/ghazalsh/sh1848,غزل شمارهٔ ۱۸۴۸,پری ساتکنی عندلیب,26123,F
2727,4463,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۳۹,/moulavi/shams/ghazalsh/sh1839,غزل شمارهٔ ۱۸۳۹,پری ساتکنی عندلیب,26114,F
2728,4485,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۶۱,/moulavi/shams/ghazalsh/sh1861,غزل شمارهٔ ۱۸۶۱,پری ساتکنی عندلیب,26514,F
2729,4487,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۶۳,/moulavi/shams/ghazalsh/sh1863,غزل شمارهٔ ۱۸۶۳,پری ساتکنی عندلیب,26516,F
2730,4473,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۴۹,/moulavi/shams/ghazalsh/sh1849,غزل شمارهٔ ۱۸۴۹,پری ساتکنی عندلیب,26124,F
2731,4480,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۵۶,/moulavi/shams/ghazalsh/sh1856,غزل شمارهٔ ۱۸۵۶,پری ساتکنی عندلیب,26134,F
2732,4490,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۶۶,/moulavi/shams/ghazalsh/sh1866,غزل شمارهٔ ۱۸۶۶,پری ساتکنی عندلیب,26521,F
2733,4452,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۲۸,/moulavi/shams/ghazalsh/sh1828,غزل شمارهٔ ۱۸۲۸,پری ساتکنی عندلیب,26103,F
2734,4474,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۵۰,/moulavi/shams/ghazalsh/sh1850,غزل شمارهٔ ۱۸۵۰,پری ساتکنی عندلیب,26125,F
2735,4497,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۷۳,/moulavi/shams/ghazalsh/sh1873,غزل شمارهٔ ۱۸۷۳,پری ساتکنی عندلیب,26527,F
2736,4496,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۷۲,/moulavi/shams/ghazalsh/sh1872,غزل شمارهٔ ۱۸۷۲,پری ساتکنی عندلیب,26526,F
2737,4500,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۷۶,/moulavi/shams/ghazalsh/sh1876,غزل شمارهٔ ۱۸۷۶,پری ساتکنی عندلیب,26530,F
2738,4503,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۷۹,/moulavi/shams/ghazalsh/sh1879,غزل شمارهٔ ۱۸۷۹,پری ساتکنی عندلیب,26533,F
2739,4498,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۷۴,/moulavi/shams/ghazalsh/sh1874,غزل شمارهٔ ۱۸۷۴,پری ساتکنی عندلیب,26528,F
2740,4492,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۶۸,/moulavi/shams/ghazalsh/sh1868,غزل شمارهٔ ۱۸۶۸,پری ساتکنی عندلیب,26522,F
2741,4499,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۷۵,/moulavi/shams/ghazalsh/sh1875,غزل شمارهٔ ۱۸۷۵,پری ساتکنی عندلیب,26529,F
2742,4486,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۶۲,/moulavi/shams/ghazalsh/sh1862,غزل شمارهٔ ۱۸۶۲,پری ساتکنی عندلیب,26515,F
2743,4493,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۶۹,/moulavi/shams/ghazalsh/sh1869,غزل شمارهٔ ۱۸۶۹,پری ساتکنی عندلیب,26523,F
2744,4488,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۶۴,/moulavi/shams/ghazalsh/sh1864,غزل شمارهٔ ۱۸۶۴,پری ساتکنی عندلیب,26517,F
2745,4491,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۶۷,/moulavi/shams/ghazalsh/sh1867,غزل شمارهٔ ۱۸۶۷,پری ساتکنی عندلیب,26520,F
2746,4502,مولانا » دیوان شمس » غزلیات » غزل شمارهٔ ۱۸۷۸,/moulavi/shams/ghazalsh/sh1878,غزل شمارهٔ ۱۸۷۸,پری ساتکنی عندلیب,26532,F
