recitationId,audioDuration,audioSampleRate,audioNumChannels,audioBitrate
3310,83.31870748299319,44100,1,64
17517,108.9305,44100,1,128
23070,103.417375,44100,1,128
19169,113.99825,44100,1,128
19077,97.854625,44100,1,128
26700,149.995075,44100,2,320
26290,122.6985625,44100,1,128
26045,49.345275,44100,2,320
12325,90.2269375,44100,2,128
28748,277.54133333333334,48000,1,192
27616,115.800775,44100,2,320
18627,83.1738125,44100,1,128
15549,102.3216,44100,1,320
3573,191.60816326530613,44100,2,64
2634,28.24437641723356,44100,1,64
19330,156.3823,44100,2,320
27012,128.20897959183674,44100,2,192
5153,164.389,44100,1,128
11619,117.995075,44100,1,320
15451,190.82445,44100,1,320
4784,467.404,32000,1,64
19956,90.697125,44100,2,128
4692,64.14351473922902,44100,2,261
13656,118.4914,44100,1,320
21511,465.1704375,44100,2,128
16343,181.4465,44100,1,320
18134,94.8505,44100,1,128
9515,163.98525,44100,2,128
13762,126.7722,44100,1,320
10121,161.3008125,44100,2,128
21275,134.3476875,44100,1,128
1426,21.576,48000,1,64
10149,166.191,44100,1,320
27397,133.720875,44100,1,64
23896,104.453,48000,1,80
5602,178.36408163265307,44100,2,128
26000,126.719975,44100,2,320
15486,116.11428571428571,44100,2,128
13594,124.44734693877551,44100,2,192
3230,71.13458333333334,44100,2,192
16568,141.4269375,44100,2,128
28227,154.27965986394557,44100,1,96
14871,29.7273125,44100,2,128
25795,116.748,16000,1,24
23720,98.304,48000,2,192
18214,112.796625,44100,1,128
21258,113.3974375,44100,1,128
26446,201.71755102040817,44100,2,128
23433,17.952,48000,2,64
26436,98.816,48000,1,128
27380,190.8245,44100,1,64
21714,812.1026875,44100,2,128
22191,122.072125,44100,1,128
19813,123.506875,44100,2,128
2791,127.47804988662132,44100,1,64
20036,86.073375,44100,1,128
26513,323.7877551020408,44100,2,128
9977,203.131125,44100,2,128
27775,83.53955,44100,2,320
13617,124.86530612244898,44100,2,192
17707,174.36725,44100,1,128
28753,440.5253333333333,48000,1,192
4679,116.10909297052154,44100,2,263
12947,74.340625,48000,1,64
16870,126.672,48000,2,64
28700,156.6326875,44100,1,128
18686,127.5819375,44100,1,128
16364,116.08816326530612,44100,1,320
1385,1147.1168,32000,2,80
18211,115.9051875,44100,1,128
27232,140.7646875,44100,1,128
26448,148.84571428571428,44100,2,128
16949,141.1395,44100,1,128
25400,133.9815625,44100,1,128
12298,108.0424375,44100,2,128
27006,297.382125,44100,1,128
1854,58.268875,44100,2,64
20328,149.629375,44100,1,64
26267,124.52575,44100,1,64
20881,153.809,44100,1,64
20017,127.45142857142856,44100,1,64
1108,79.89986394557823,44100,1,64
25500,126.225875,44100,1,128
15871,81.684875,44100,1,320
28001,94.6938775510204,44100,1,64
7185,99.349,44100,2,192
1872,68.4305,44100,2,64
21578,652.7035,44100,2,128
15929,118.439125,44100,2,128
21905,122.3835625,44100,1,128
29039,77.6358125,44100,2,128
9992,183.897,44100,2,128
15282,124.208,48000,2,128
27553,157.49224489795918,44100,2,128
3472,61.0708843537415,44100,1,64
25476,136.0595625,44100,1,128
28512,167.192625,44100,1,128
16461,154.61875,44100,1,320
2774,32.96147392290249,44100,1,64
29098,89.835,44100,2,128
841,106.23299319727892,44100,1,64
11539,163.2294,44100,2,320
9732,204.799125,44100,2,128
28429,88.737875,44100,2,128
15035,116.2971,44100,1,320
25540,96.6093125,44100,1,128
23523,103.136,48000,1,128
22438,163.30133333333333,48000,2,192
2794,59.175827664399094,44100,1,64
26699,132.205675,44100,2,320
16976,103.2358125,44100,1,128
16401,185.36489795918368,44100,1,64
1049,141.08444444444444,44100,1,64
17538,118.8048125,44100,1,128
22173,97.332125,44100,1,64
7120,83.04325,22050,1,96
13708,125.77955,44100,1,320
27044,205.67716553287983,44100,1,89
6829,15.151020408163266,44100,1,192
22849,89.2603125,44100,1,128
15194,89.713625,48000,1,64
6411,173.754,32000,1,54
16796,135.9673469387755,44100,1,64
5102,123.11510204081632,44100,1,64
4362,27.89578231292517,44100,1,64
5598,162.70222222222222,44100,2,82
9978,204.069375,44100,2,128
4932,95.79102040816326,44100,2,128
19332,151.3795918367347,44100,1,64
15016,90.23274376417234,44100,2,166
9935,192.0285,44100,2,128
22315,131.08244897959185,44100,1,64
819,155.054,22050,2,64
4991,105.8453514739229,44100,2,263
19695,33.72,48000,2,64
24003,152.18938775510205,44100,1,64
16780,98.3509375,44100,1,128
11544,143.4717,44100,2,320
19945,78.6205,44100,2,192
1312,73.46795918367347,44100,1,64
6763,21.41950113378685,44100,2,256
27727,84.6367,44100,2,320
26983,166.0865306122449,44100,2,192
18738,102.66122448979591,44100,1,125
6171,106.59687074829932,44100,1,64
23611,223.08,48000,2,192
25428,114.7121875,44100,1,128
9763,193.6704375,44100,2,128
20721,107.5199375,44100,1,128
10117,134.430375,44100,2,128
9476,170.24025,44100,2,128
18584,87.9541875,44100,1,128
20033,115.59175,44100,1,128
11548,163.0206,44100,2,320
13742,325.36027210884356,44100,1,64
11759,99.584,48000,1,128
26109,104.620375,44100,2,320
22087,89.756625,44100,1,128
16485,130.2726530612245,44100,1,320
9451,140.747725,44100,1,320
17602,107.03673469387755,44100,2,127
4244,96.5746875,44100,2,128
25776,229.0395625,44100,1,128
16372,94.145275,44100,1,320
7088,174.15,32000,1,55
16498,137.560775,44100,1,320
17435,91.9509375,44100,1,128
23138,109.740375,44100,1,128
21327,22.5174375,44100,1,128
22617,166.336,48000,1,89
21381,146.7296875,44100,1,128
27670,175.12489795918367,44100,2,128
27048,142.15836734693877,44100,2,192
27917,144.8583125,44100,1,128
5099,129.09714285714287,44100,1,64
6901,18.018684807256236,44100,2,253
5731,129.5934375,44100,2,128
22982,97.8264375,44100,1,128
9724,185.23425,44100,1,320
22220,132.284,44100,1,64
1453,109.29632653061225,44100,1,64
20264,141.50933333333333,48000,2,192
27661,74.34445,44100,2,320
2174,146.57102040816326,44100,1,64
5506,41.5295,44100,2,128
1523,19.536,48000,1,64
3733,128.7347619047619,44100,2,262
13260,129.279975,44100,1,320
11831,138.945275,44100,1,320
9731,184.9134375,44100,2,128
28358,129.9048125,44100,1,128
16061,105.2212,44100,1,320
6733,19.506122448979593,44100,2,253
4465,18.843174603174603,44100,1,64
11516,171.5814,44100,2,320
14996,243.173875,44100,1,64
13272,94.35425,44100,1,320
18658,86.25625,44100,1,128
1996,67.699125,44100,2,64
22363,106.1354375,44100,1,128
22228,693.3419375,44100,1,128
22241,192.9664375,44100,1,128
20575,112.3003125,44100,1,128
27200,230.63510204081632,44100,2,160
16381,95.660375,44100,1,320
16350,107.415475,44100,1,320
18585,134.3476875,44100,1,128
27816,52.45385,44100,2,320
748,44.870997732426304,44100,1,64
25743,112.096,24000,2,64
28123,60.629375,44100,1,128
19222,162.6905,44100,1,128
3757,93.12825396825397,44100,2,264
15192,89.12016666666666,48000,1,64
22410,108.4080625,44100,1,128
13480,80.770575,44100,1,320
19094,154.40979591836734,44100,1,64
22697,53.976,48000,2,64
12865,83.69632653061224,44100,2,165
23691,121.716,16000,1,48
21975,118.0995,44100,1,128
14853,86.9616,44100,1,320
26166,43.4990625,44100,1,128
16411,184.9991836734694,44100,1,64
29231,141.4290625,44100,1,128
939,95.39399092970521,44100,1,64
13523,146.12895,44100,1,320
20614,179.069375,44100,1,64
26541,97.3322,44100,2,320
27780,152.7118367346939,44100,2,128
26086,44.042425,44100,2,320
12183,159.39915,44100,1,320
25279,118.7003125,44100,1,128
23448,35.88,48000,2,64
6276,72.72491666666667,44100,2,96
19081,140.38204081632654,44100,1,64
15577,182.360775,44100,1,320
27444,369.72616780045354,44100,1,79
21933,463.43825,44100,1,128
2209,13.23375,44100,2,64
9477,186.346875,44100,2,128
28528,116.7190625,44100,1,128
22147,161.168,48000,1,128
21950,153.44326530612244,44100,1,64
14920,133.250575,44100,1,320
21520,64.8358125,44100,1,128
15499,71.28816326530612,44100,2,128
4747,125.31557823129252,44100,1,64
18201,117.6031875,44100,1,128
1407,17.52,48000,1,64
20469,76.3819375,44100,1,128
16097,28.891375,44100,2,128
3223,72.55913832199546,44100,1,64
5069,219.929625,44100,1,128
25381,119.9801875,44100,1,128
2553,79.30235827664399,44100,1,64
820,94.8728,32000,2,80
13720,126.9812,44100,1,320
6878,17.708185941043084,44100,2,249
23527,110.552,48000,1,128
23777,111.0983125,44100,1,128
16961,92.34275,44100,1,128
20867,278.8981875,48000,1,103
972,151.518,22050,2,64
21704,892.786875,44100,1,128
14915,119.902,44100,1,320
18858,142.13225,44100,1,64
5634,52.77,44100,1,64
29109,98.3248125,44100,2,128
19092,70.504375,44100,1,128
19924,113.82464285714286,44100,2,112
2422,19.456083333333332,48000,1,79
26995,851.7893333333334,48000,1,192
173,22.282448979591837,44100,1,64
16123,27.663625,44100,2,128
10132,197.0325,44100,2,128
26632,2029.2453333333333,24000,2,48
15601,249.20816326530613,44100,2,128
18230,99.944375,44100,1,128
25989,179.278325,44100,2,320
26479,205.21795918367346,44100,2,128
11901,131.47425,44100,1,320
9267,110.4979375,44100,2,128
2778,625.7249659863945,44100,1,64
10155,161.2016,44100,1,320
12303,107.5460625,44100,2,128
12189,124.682425,44100,1,320
20312,92.41858333333333,44100,2,192
23300,149.916625,44100,1,128
5114,74.18775510204081,44100,1,64
10126,182.0986875,44100,2,128
21584,190.45875,44100,1,64
13698,128.078325,44100,1,320
9605,51.6179375,44100,2,128
13432,137.3518,44100,1,320
22015,400.901125,44100,1,128
1771,162.98133333333334,24000,1,48
26904,146.976,48000,1,130
27147,186.54102040816326,44100,1,79
4272,126.27591836734693,44100,2,260
28785,30.4905625,44100,1,128
13276,169.6914,44100,1,320
15809,148.035875,44100,1,320
27384,122.958375,44100,1,64
26053,139.598325,44100,2,320
1649,74.682,32000,1,54
22785,537.9657142857143,44100,1,64
16577,118.26938775510204,44100,2,127
318,24.372244897959185,44100,1,64
16799,113.005625,44100,1,128
7062,85.0,44100,1,98
21930,155.5851875,44100,1,128
23941,254.30502083333334,48000,1,83
24017,26.1522,44100,2,320
988,99.26530612244898,44100,1,64
15860,175.960775,44100,1,320
2509,98.73913832199547,44100,1,63
28174,105.71238095238095,44100,1,91
29293,124.61697916666667,48000,2,320
23622,136.97569160997733,44100,2,320
23319,156.696,48000,2,192
23103,166.81455782312926,44100,1,93
27265,83.5933125,44100,1,128
19347,135.4448125,44100,1,128
19672,134.26938775510203,44100,1,64
25179,141.426375,44100,1,128
27681,119.118325,44100,2,320
22961,87.824,48000,1,128
3449,67.25956916099773,44100,1,64
17792,124.9696875,44100,1,128
9487,104.0154375,44100,2,128
26958,151.58525,44100,1,128
20356,118.88175,44100,1,64
5407,93.17006802721089,44100,2,263
6703,106.4489375,44100,2,128
22694,23.808,48000,2,64
4728,420.064,32000,1,64
11564,157.4352,44100,2,320
10351,107.519975,44100,1,320
10059,190.3344375,44100,2,128
28022,177.16244897959183,44100,1,64
15070,139.15425,44100,1,320
20639,185.208125,44100,1,64
20499,131.5786875,44100,1,128
6623,89.29498866213152,44100,2,262
15231,136.35915,44100,1,320
13301,88.76405,44100,1,320
4973,90.09451247165534,44100,2,271
2900,135.91510204081632,44100,1,92
21132,399.9688125,44100,2,128
27119,36.8600625,44100,1,128
678,98.62600907029478,44100,1,64
20065,93.4399375,44100,1,128
27592,103.94122448979591,44100,2,128
16012,108.408125,44100,1,320
26821,160.02,16000,1,24
28040,442.51733333333334,48000,1,192
26120,260.31020408163266,44100,2,128
15902,327.60163265306124,44100,2,128
1740,216.744,48000,1,64
11702,130.977925,44100,1,320
2267,15.219125,44100,2,64
20984,27.8203125,44100,1,128
19074,96.5485,44100,1,128
28375,180.716,44100,1,128
18619,119.301125,44100,1,128
20842,117.106875,44100,1,128
12517,136.855475,44100,1,320
4497,37.21018140589569,44100,1,64
16517,70.19102040816327,44100,1,64
2363,62.681995464852605,44100,1,64
28497,141.87102040816328,44100,1,64
20505,88.2676875,44100,1,128
20058,293.35510204081635,44100,1,128
1923,70.3375,44100,2,64
16886,51.312,48000,2,64
13250,128.470175,44100,1,320
28307,123.7158125,44100,2,128
7001,189.45,32000,1,55
13619,121.93959183673469,44100,2,192
20976,21.7338125,44100,1,128
1257,141.1380045351474,44100,1,192
18166,173.7664375,44100,1,128
26027,71.8367,44100,2,320
1972,55.343125,44100,2,64
15023,321.38448979591834,44100,1,64
26872,124.995875,44100,2,320
26258,145.8155,44100,1,64
5406,108.63455782312926,44100,2,262
27589,214.51755102040818,44100,2,128
28607,187.776,48000,1,129
27484,146.80816326530612,44100,2,320
15436,79.2816,44100,1,320
23961,167.452375,44100,1,128
4159,66.57165532879819,44100,1,64
13363,175.673425,44100,1,320
11687,126.58935,44100,1,320
25542,125.1018125,44100,1,128
3999,46.968125,44100,2,128
27970,160.80979591836734,44100,1,64
20077,108.8260625,44100,1,128
16107,32.6530625,44100,2,128
20729,87.0660625,44100,1,128
19644,130.752,48000,2,64
26076,114.520775,44100,2,320
12817,70.66993197278912,44100,2,262
20578,179.827,44100,1,64
26808,91.95102040816326,44100,2,320
20151,74.292125,44100,1,128
875,100.6170068027211,44100,1,64
13324,147.722425,44100,1,320
18632,87.562375,44100,1,128
19060,171.2848125,44100,1,128
4016,57.155875,44100,2,128
11692,128.470175,44100,1,320
16432,101.537925,44100,1,320
9480,138.6785625,44100,2,128
19190,111.17714285714285,44100,1,64
11907,161.0971,44100,1,320
800,110.5070068027211,44100,1,64
23592,60.888888888888886,44100,2,320
25592,149.4201875,44100,1,128
16512,132.98938775510203,44100,1,64
11545,153.207,44100,2,320
16952,126.772125,44100,1,128
23297,155.32408163265305,44100,1,64
9758,165.0938125,44100,1,128
6757,16.442312925170068,44100,2,259
21152,22.230125,44100,1,128
24107,26.1522,44100,2,320
6624,131.3140589569161,44100,2,265
23416,119.014375,44100,1,128
26729,92.09034013605442,44100,1,64
17671,162.74285714285713,44100,1,64
27097,34.296,48000,2,64
362,69.77800453514739,44100,1,64
11587,159.608125,44100,1,320
2756,21.33,32000,1,57
94,77.0480045351474,44100,1,64
2151,36.861995464852605,44100,1,64
28325,375.8945625,44100,1,128
184,22.59591836734694,44100,1,64
1112,118.88616780045352,44100,1,64
9580,342.1084583333333,48000,1,64
2339,17.335,44100,2,64
1463,81.21469387755101,44100,1,64
12102,99.13465,44100,1,320
12643,104.515875,44100,1,320
9293,141.531375,44100,2,128
2361,66.01081632653062,44100,1,64
352,104.8309977324263,44100,1,64
11497,156.4173,44100,2,320
25732,157.57060416666667,48000,1,78
10411,167.0730612244898,44100,2,206
2760,491.136,48000,1,64
4512,380.0555,44100,2,128
15091,123.08895,44100,1,320
2356,95.80002267573695,44100,1,64
25606,139.5798125,44100,1,128
17291,889.9134693877551,44100,2,128
12998,157.1608843537415,44100,2,186
9867,164.9495625,44100,2,128
3213,131.77833333333334,44100,2,192
25262,186.1476875,44100,1,128
21160,22.7003125,44100,1,128
17422,172.98275,44100,1,128
12784,167.4,32000,1,54
3961,98.92247165532879,44100,2,257
27829,75.4416,44100,2,320
4015,38.03425,44100,2,128
16824,134.0603125,44100,1,128
28439,89.835,44100,2,128
16018,123.16734693877551,44100,1,64
21032,488.2626875,44100,2,128
26800,89.913425,44100,2,320
23455,36.36,48000,2,64
21889,178.8603125,44100,1,128
1875,50.432125,44100,2,64
22911,92.55175,44100,1,128
4604,226.2193125,44100,1,128
2006,67.333375,44100,2,64
27134,133.1722448979592,44100,1,64
9741,254.109375,44100,2,128
21222,138.84075,44100,1,128
19875,47.3338125,44100,2,128
15605,289.56734693877553,44100,2,128
11694,193.01875,44100,1,320
16370,98.53385,44100,1,320
21823,121.99175,44100,1,128
28315,122.06527083333333,48000,2,192
23970,28.3185,44100,2,320
23508,131.518,48000,1,81
23574,115.536,48000,2,192
28678,80.3051875,44100,1,128
5655,138.8088888888889,44100,2,80
2719,22.896,32000,1,57
1862,44.47625,44100,2,64
26719,590.7861875,44100,1,128
20191,114.8080625,44100,1,128
19061,149.916625,44100,1,128
28114,80.301625,44100,1,128
20662,190.584,48000,1,64
5467,82.61746031746031,44100,2,266
1241,175.5196371882086,44100,1,64
4237,139.7289375,44100,2,128
3846,220.7871875,44100,1,128
13625,127.86935,44100,1,320
16379,141.0612244897959,44100,1,64
26364,179.6596875,44100,1,128
18777,106.23285714285714,44100,2,169
27509,62.040775,44100,2,320
2416,94.10800453514739,44100,1,64
28586,109.5051875,44100,2,128
22347,194.1158125,44100,1,128
9877,182.802375,44100,2,128
12248,172.982825,44100,1,320
27739,79.725675,44100,2,320
4672,72.64925170068027,44100,2,265
20125,85.5770625,44100,1,128
22536,123.147,48000,1,89
13248,196.1534693877551,44100,1,64
20545,208.5036875,48000,1,104
27634,77.035075,44100,2,320
12976,101.29512471655329,44100,2,182
15863,162.29875,44100,1,320
12077,85.704,48000,1,128
25344,592.7938333333333,48000,1,79
29159,140.2820625,44100,1,128
27595,301.89714285714285,44100,2,128
10007,210.585,44100,2,128
11552,158.3226,44100,2,320
5409,72.8409977324263,44100,2,263
17835,118.3869375,44100,2,128
4460,18.11156462585034,44100,1,64
9933,154.8894375,44100,2,128
27782,100.310175,44100,2,320
16592,98.99102040816327,44100,2,127
29121,86.3918125,44100,1,128
20114,168.07175,44100,1,128
26503,39.9412,44100,2,320
23419,126.485125,44100,1,128
23629,98.136,16000,1,48
19950,127.4775,44100,2,128
16052,125.387725,44100,1,320
28152,580.8,48000,2,64
12774,146.07,32000,1,55
16539,278.33469387755105,44100,1,64
2315,86.1230612244898,44100,1,64
16336,136.9861224489796,44100,1,64
21499,17.7109375,44100,1,128
15412,136.04,48000,2,128
1096,70.72798185941043,22050,1,64
22711,93.257,44100,1,128
15289,164.597525,44100,1,320
25425,81.5011875,44100,1,128
19312,150.766125,44100,2,320
21519,125.83175,44100,1,128
23949,162.7693125,44100,1,128
1958,74.517,44100,2,64
23900,84.9075,48000,1,79
7124,91.45466666666667,22050,1,96
116,60.538004535147394,44100,1,64
11542,202.8753,44100,2,320
27593,243.5134693877551,44100,2,128
704,109.00299319727891,44100,1,64
27704,119.14448979591836,44100,2,128
23578,90.79,48000,1,81
5163,235.22483333333332,44100,2,192
27202,28.0580625,44100,1,128
17201,127.6865306122449,44100,2,96
28915,24.364125,44100,1,128
26092,158.380375,44100,2,320
28047,49.03075,44100,1,128
15443,80.875075,44100,1,320
240,23.598,32000,1,55
21856,105.430125,44100,1,128
462,108.47,44100,1,64
4722,72.7,32000,1,64
15115,103.83963718820861,44100,2,165
11463,171.7902,44100,2,320
6608,74.40730158730159,44100,2,266
21491,20.0358125,44100,1,128
4017,60.995875,44100,2,128
22323,304.71836734693875,44100,1,64
11982,169.16895,44100,1,320
13003,69.62825396825397,44100,2,153
1667,18.48,48000,1,64
21549,20.532125,44100,1,128
22401,110.315,44100,1,128
20012,91.9509375,44100,1,128
13335,116.793425,44100,1,320
2708,15.696,32000,1,55
2368,127.104,48000,1,160
19645,173.4,48000,2,64
28342,208.7934375,44100,1,128
12780,163.332,32000,1,55
15535,93.152625,44100,1,320
25213,257.30585034013603,44100,2,95
14936,144.3265,44100,1,320
15729,93.54445,44100,1,320
23815,142.248,48000,2,192
13390,110.1061,44100,1,320
1160,127.26857142857143,44100,1,64
28548,707.4293333333334,48000,1,192
13450,150.0212,44100,1,320
16470,161.802425,44100,1,320
17808,102.7395,44100,1,128
13074,18.192,48000,2,246
69,64.17299319727891,44100,1,64
2481,253.92266666666666,48000,1,192
15031,166.295475,44100,1,320
13694,183.24895,44100,1,320
15659,252.6,48000,2,64
23864,374.32698412698414,11025,1,35
28921,25.0223125,44100,1,128
13413,121.391,44100,1,320
6518,17.475875,44100,1,128
108,60.936,24000,1,64
17856,140.22933333333333,44100,1,192
9976,190.986,44100,2,128
6390,64.1305,44100,1,128
20098,158.90275,44100,1,128
18171,109.5051875,44100,1,128
93,86.4619954648526,44100,1,64
27297,24.269333333333332,48000,1,192
23069,126.2244375,44100,1,128
16809,107.5199375,44100,1,128
20981,170.928,48000,2,128
2059,40.42725,44100,2,64
5328,115.1746875,44100,1,128
17639,87.275,44100,1,128
27010,666.7013333333333,48000,1,192
13249,116.06204081632653,44100,1,64
5576,108.728,48000,1,128
2070,46.853375,44100,2,64
12347,105.1167,44100,1,320
9363,386.6467083333333,48000,1,64
227,21.906,32000,1,56
27240,80.072,44100,1,128
21585,95.399125,44100,1,128
18819,54.59591836734694,44100,2,222
25938,26.981333333333332,48000,2,192
26876,246.623375,44100,1,128
25198,230.376,48000,2,128
28601,244.68,48000,2,128
22111,128.261125,44100,1,128
19855,113.8154375,44100,1,128
19374,142.5643,44100,2,320
22831,121.1819375,44100,1,128
21314,149.916625,44100,1,128
12887,96.19730158730158,44100,2,166
19366,123.154975,44100,2,320
18745,182.67655328798185,44100,2,164
26215,31.515,44100,1,128
27456,569.3573333333334,48000,1,192
26522,202.8930612244898,44100,2,128
16412,178.36405,44100,1,320
22638,152.05315192743765,44100,1,78
5820,649.008,48000,1,90
9804,163.099125,44100,2,128
29318,214.3885625,44100,1,128
21695,100.12725,44100,1,128
27574,227.29142857142858,44100,2,128
27197,100.3829375,44100,1,128
15028,113.815475,44100,1,320
18776,143.62909297052155,44100,2,169
23707,104.49,48000,1,82
154,85.87,44100,1,64
4331,29.074285714285715,44100,2,128
25266,113.849,44100,2,128
8,121.52743764172335,44100,1,128
4694,61.372743764172334,44100,2,268
11651,94.145275,44100,1,320
16060,179.48734693877552,44100,1,64
20379,227.5281875,48000,1,103
13688,90.958325,44100,1,320
28518,103.3315625,44100,1,128
22473,108.382,44100,1,64
29090,118.0995,44100,2,128
26391,107.597125,44100,1,128
880,150.37179138321994,44100,1,64
22402,99.134625,44100,1,128
23048,141.740125,44100,1,128
19952,85.0808125,44100,2,128
5043,111.8124,44100,2,160
27343,24.605333333333334,48000,1,192
27452,78.39883333333333,44100,2,192
2545,215.1705625,44100,2,128
15008,236.88997732426304,44100,2,164
21750,53.916625,44100,1,128
2345,15.428,44100,2,64
4295,99.42886621315193,44100,2,261
23096,21.91673469387755,44100,2,128
1633,19.56,48000,1,64
1933,49.49175,44100,2,64
9920,219.1074375,44100,2,128
12888,132.49090702947845,44100,2,171
22418,105.7174375,44100,1,128
11736,156.70855,44100,1,320
1412,20.832,48000,1,64
18699,113.319125,44100,1,128
22195,378.3033125,48000,1,103
25833,146.155125,44100,1,64
17770,135.053,44100,1,128
13757,57.864,48000,2,128
11663,128.078325,44100,1,320
23133,131.239125,44100,1,64
16155,44.4865,44100,2,128
12718,132.153425,44100,1,320
25583,76.9571875,44100,1,128
12021,138.657925,44100,1,320
19943,100.482875,44100,1,64
19940,14.688,48000,2,152
27132,236.4604081632653,44100,1,64
23111,553.6298541666666,48000,1,106
28427,81.6325625,44100,2,128
12852,64.71401360544218,44100,2,266
28279,137.19510204081632,44100,1,64
3010,120.05877551020409,44100,1,64
15094,121.391,44100,1,320
248,22.788,32000,1,54
22614,60.4361875,44100,1,128
26452,140.19915,44100,2,320
23250,131.99625,44100,1,128
26459,100.62367346938775,44100,2,128
13319,136.46365,44100,1,320
20959,118.752625,44100,2,128
21500,20.0619375,44100,1,128
4495,37.78174603174603,44100,1,64
27647,131.81385,44100,2,320
4635,134.11265306122448,44100,2,128
27981,149.23755102040818,44100,1,64
21018,77.9754375,44100,1,128
13365,212.03591836734694,44100,1,64
27322,23.453333333333333,48000,1,192
22898,105.325625,44100,1,128
28337,148.767375,44100,1,128
17434,113.8154375,44100,1,128
15185,107.58775510204082,22050,2,107
16357,107.9118,44100,1,320
5628,772.288,24000,2,64
22183,137.4286875,44100,1,128
15120,83.59183673469387,44100,2,162
18610,222.4065306122449,44100,1,64
15476,175.856375,44100,1,64
23082,24.13714285714286,44100,2,128
28117,130.6795,44100,1,128
16844,169.43020408163267,44100,1,64
23909,90.709,48000,1,78
4451,33.95013605442177,44100,1,64
22719,105.506875,44100,1,128
12364,105.1167,44100,1,320
15177,144.9063492063492,44100,2,146
20109,129.2799375,44100,1,128
19054,164.7803125,44100,1,128
21317,139.937875,44100,1,128
12247,99.448125,44100,1,320
16028,128.862,44100,1,320
21535,276.1462811791383,44100,1,92
5017,91.11510204081632,44100,2,262
17735,235.8073469387755,44100,1,64
1066,120.32580498866213,44100,1,64
4131,195.996625,44100,1,64
23867,100.07285714285715,44100,2,320
20007,55.0399375,44100,1,128
20687,167.888875,44100,1,128
25719,87.30122448979591,44100,2,144
20642,156.734625,44100,1,128
22257,152.604375,44100,1,128
25280,117.7335625,44100,1,128
15251,140.1469,44100,1,320
20799,95.6603125,44100,1,128
14892,26.2530625,44100,2,128
9919,185.3825625,44100,2,128
25363,139.176,16000,1,24
28367,195.1080625,44100,1,128
5030,180.534,44100,1,128
2449,87.74256235827664,44100,1,64
18199,122.54040816326531,44100,1,64
15538,142.1322,44100,1,320
17474,94.04075,44100,1,128
19228,80.5876875,44100,1,128
26321,157.6262857142857,24000,2,56
29003,74.7275625,44100,1,128
13246,181.15915,44100,1,320
23504,93.47201814058957,11025,1,34
16837,153.0251875,44100,1,128
2463,141.07598639455782,44100,1,64
23722,153.744,48000,2,192
26034,153.495475,44100,2,320
6812,152.064,32000,1,53
20377,90.697125,44100,1,64
2206,13.677875,44100,2,64
5161,780.406,44100,1,64
19175,121.67825,44100,1,128
6606,98.50172335600907,44100,2,265
1015,117.49297052154195,44100,1,64
6784,23.130566893424035,44100,2,251
23044,104.39691666666667,48000,1,81
22740,113.264375,44100,1,128
21307,127.9738125,44100,1,128
3701,96.09569160997732,44100,1,64
13391,123.297925,44100,1,320
5395,77.36888888888889,44100,2,266
6753,18.91265306122449,44100,2,257
17692,117.6031875,44100,1,128
557,143.2170068027211,44100,1,64
4593,85.46383219954649,44100,1,64
7046,160.104375,44100,1,128
28418,32.469625,44100,1,128
16910,104.85829931972789,44100,2,181
20751,175.751875,44100,1,64
25411,84.74607709750566,44100,2,320
23930,117.00502083333333,48000,1,81
25825,146.364125,44100,1,64
5723,116.349375,44100,2,128
5213,119.3795,44100,1,64
26159,28.548625,44100,1,128
28215,132.95045,44100,2,320
15759,84.767325,44100,1,320
15235,73.184,48000,2,128
1986,45.730125,44100,2,64
21872,70.713375,44100,1,128
20625,256.3726458333333,48000,1,104
21009,23.43175,44100,1,128
22275,116.29675,44100,1,128
16056,95.555875,44100,1,320
6931,19.771791383219956,44100,1,64
10390,163.0989,44100,2,320
1609,18.6,48000,1,64
2048,137.184,48000,1,64
26419,148.944,48000,2,192
21466,89.5738125,44100,1,128
21847,130.1158125,44100,1,128
12870,177.59104308390022,44100,2,166
19329,153.80897959183673,44100,1,64
26025,135.31425,44100,2,320
27344,22.925333333333334,48000,1,192
25546,155.296,44100,1,128
13609,129.46285714285713,44100,2,192
21375,164.493,44100,1,128
22720,130.767125,44100,1,128
21893,80.9795,44100,1,128
23151,118.831,44100,1,64
21322,20.532125,44100,1,128
16422,132.257925,44100,1,320
23971,25.2648,44100,2,320
21781,461.5835625,44100,1,128
28599,135.95455,44100,2,320
770,220.08,22050,2,64
2195,17.544,44100,2,64
29145,125.9100625,44100,1,128
27489,69.537925,44100,2,320
22245,127.8085625,44100,1,128
16911,80.06299319727891,44100,2,185
20385,153.10492063492063,44100,1,99
21464,140.956625,44100,1,128
2338,16.86475,44100,2,64
13005,130.4220634920635,44100,2,145
13325,103.41875,44100,1,320
12833,133.3057596371882,44100,2,252
6771,20.82950113378685,44100,2,262
29257,123.44589583333334,48000,2,320
21807,386.2986875,44100,1,128
27757,86.33465,44100,2,320
27753,88.42445,44100,2,320
16302,122.07825396825397,44100,2,177
22503,170.530125,44100,1,128
26293,106.9723125,44100,1,128
26273,577.616,48000,2,128
10356,149.237525,44100,1,320
6628,104.03519274376417,44100,2,260
4442,47.078049886621315,44100,1,64
27985,209.47591836734694,44100,1,64
21288,85.2635625,44100,1,128
